Group,Optimizer,JoinOrder,ExecutionTime,Loop,Table,Edge
22a.sql,Reinforcement Learning,4-9-10-8-3-7-2-5-6-1-0-,908.9,0,11,16
22a.sql,Reinforcement Learning,4-9-10-8-3-5-7-2-6-1-0-,904.592,0,11,16
22a.sql,Reinforcement Learning,4-9-10-8-3-7-2-5-6-0-1-,918.814,0,11,16
22a.sql,Reinforcement Learning,4-9-10-5-8-3-7-2-6-0-1-,919.206,0,11,16
22a.sql,Reinforcement Learning,4-9-10-8-3-5-7-6-0-1-2-,920.037,0,11,16
22a.sql,Reinforcement Learning,4-9-10-8-3-7-6-2-5-1-0-,917.398,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,907.009,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,926.473,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,903.391,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,902.341,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,910.784,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,917.191,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,903.059,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,915.501,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,911.768,0,11,16
22b.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,917.043,0,11,16
22b.sql,Reinforcement Learning,4-9-10-8-6-5-0-3-7-1-2-,882.681,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-1-5-7-0-2-8-3-,896.92,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-8-7-1-5-0-2-3-,897.938,0,11,16
22b.sql,Reinforcement Learning,4-9-10-8-5-6-0-3-1-7-2-,889.093,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-7-8-3-2-0-5-1-,890.747,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-5-0-1-7-2-8-3-,896.765,0,11,16
22b.sql,Reinforcement Learning,4-9-10-8-3-7-2-5-6-0-1-,893.661,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-0-5-7-2-8-3-1-,888.844,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-8-3-7-5-2-0-1-,897.145,0,11,16
22b.sql,Reinforcement Learning,4-9-10-6-8-1-7-0-3-2-5-,885.508,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1452.19,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1453.43,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1455.98,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1453.98,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1458.38,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1460.27,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1450.86,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1450.01,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1460.04,0,11,16
22c.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1458.9,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-2-8-3-6-5-1-0-,1353.52,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-2-5-8-3-6-0-1-,1364.7,0,11,16
22c.sql,Reinforcement Learning,4-9-10-8-7-2-3-5-6-0-1-,1354.56,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-2-5-8-3-6-0-1-,1361.78,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-5-2-6-1-0-8-3-,1378.24,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-8-3-2-5-6-1-0-,1359.17,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-5-2-8-3-6-1-0-,1370.81,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-2-5-8-3-6-0-1-,1361.01,0,11,16
22c.sql,Reinforcement Learning,4-9-10-7-2-5-8-3-6-1-0-,1357.27,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1577.03,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1582.27,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1579.91,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1579.51,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1581.92,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1584.36,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1578.84,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1575.09,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1586.12,0,11,16
22d.sql,Dynamic Programming,7--2---9--4---6--0---1---10--5---8--3------,1581.17,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-2-8-3-6-0-1-5-,1370.17,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-2-8-3-5-6-0-1-,1367.34,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-5-2-6-0-8-1-3-,1382.3,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-5-8-3-6-0-1-2-,1369.8,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-2-5-6-1-0-8-3-,1378.13,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-5-8-3-2-6-0-1-,1367.72,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-2-5-6-1-0-8-3-,1377.01,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-5-2-6-0-8-3-1-,1381.51,0,11,16
22d.sql,Reinforcement Learning,4-9-10-7-8-3-2-5-6-1-0-,1370.32,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,540.265,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,538.625,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,540.893,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,539.614,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,543.434,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,542.29,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,540.341,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,553.287,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,542.144,0,11,16
23a.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,542.993,0,11,16
23a.sql,Reinforcement Learning,10-6-8-9-5-7-3-2-4-0-1-,562.387,0,11,16
23a.sql,Reinforcement Learning,10-6-8-9-5-7-4-2-0-1-3-,570.111,0,11,16
23a.sql,Reinforcement Learning,4-8-7-9-0-1-2-5-3-10-6-,642.111,0,11,16
23a.sql,Reinforcement Learning,4-8-7-3-9-2-0-5-1-10-6-,623.49,0,11,16
23a.sql,Reinforcement Learning,8-9-5-10-6-7-0-1-2-3-4-,610.868,0,11,16
23a.sql,Reinforcement Learning,6-10-8-9-5-7-4-3-2-0-1-,551.86,0,11,16
23a.sql,Reinforcement Learning,4-8-0-9-7-5-3-2-1-10-6-,625.306,0,11,16
23a.sql,Reinforcement Learning,4-8-9-10-0-6-1-5-7-2-3-,615.884,0,11,16
23a.sql,Reinforcement Learning,10-6-8-9-4-5-7-3-2-0-1-,577.895,0,11,16
23a.sql,Reinforcement Learning,8-9-4-10-0-1-6-5-7-3-2-,615.675,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,455.163,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,458.22,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,456.355,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,453.975,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,455.955,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,453.56,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,455.816,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,453.705,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,457.239,0,11,16
23b.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,456.373,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-6-7-4-0-2-1-3-,532.04,0,11,16
23b.sql,Reinforcement Learning,5-9-8-4-10-6-7-0-1-3-2-,526.404,0,11,16
23b.sql,Reinforcement Learning,5-9-0-10-6-1-7-3-8-2-4-,515.473,0,11,16
23b.sql,Reinforcement Learning,5-9-0-1-10-6-8-4-7-3-2-,527.481,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-6-4-7-2-0-1-3-,528.057,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-7-6-2-3-4-0-1-,515.875,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-7-3-6-4-2-0-1-,517.716,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-7-0-3-6-2-1-4-,518.246,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-6-4-7-2-3-0-1-,528.029,0,11,16
23b.sql,Reinforcement Learning,5-9-8-10-6-4-7-3-0-1-2-,516.69,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,629.361,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,635.882,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,631.774,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,632.778,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,633.043,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,637.81,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,631.99,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,630.501,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,636.962,0,11,16
23c.sql,Dynamic Programming,8--4---9--5---7--2---3---10--6---1--0------,635.471,0,11,16
23c.sql,Reinforcement Learning,4-8-9-5-10-7-0-1-6-3-2-,611.16,0,11,16
23c.sql,Reinforcement Learning,8-9-4-10-6-5-7-3-2-0-1-,634.087,0,11,16
23c.sql,Reinforcement Learning,4-8-9-10-6-0-7-2-3-1-5-,653.629,0,11,16
23c.sql,Reinforcement Learning,4-8-9-10-6-5-7-3-0-1-2-,637.127,0,11,16
23c.sql,Reinforcement Learning,8-9-10-5-4-0-7-3-2-1-6-,606.593,0,11,16
23c.sql,Reinforcement Learning,4-8-9-10-5-7-0-1-2-6-3-,633.389,0,11,16
23c.sql,Reinforcement Learning,4-8-9-10-7-3-5-6-0-2-1-,609.892,0,11,16
23c.sql,Reinforcement Learning,8-9-10-7-0-3-1-2-5-6-4-,611.758,0,11,16
23c.sql,Reinforcement Learning,6-10-8-9-7-0-2-3-1-5-4-,584.756,0,11,16
23c.sql,Reinforcement Learning,4-8-9-10-6-5-7-3-0-1-2-,608.855,0,11,16
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1561.92,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1545.81,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1560.83,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1563.71,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1566.52,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1553.9,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1561.88,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1560.23,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1582.78,0,12,18
24a.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1555.18,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-10-7-4-6-0-3-11-,1273.16,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-10-1-11-0-6-3-7-4-,1281.23,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-11-7-4-6-3-0-10-,1260.52,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-7-0-10-11-4-6-3-,1283.42,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-11-10-7-4-6-0-3-,1259.41,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-0-10-11-7-6-3-4-,1281.21,0,12,18
24a.sql,Reinforcement Learning,5-8-2-10-1-11-0-9-7-4-6-3-,1241.53,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-11-0-10-7-4-6-3-,1267.59,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-11-10-7-4-6-3-0-,1263.24,0,12,18
24a.sql,Reinforcement Learning,5-8-2-9-1-0-10-7-11-4-6-3-,1268.62,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1348.49,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1344.29,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1342.58,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1345.94,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1350.8,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1345.22,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1359.79,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1344.35,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1364.33,0,12,18
24b.sql,Dynamic Programming,2--1---10---9--0----11--8---7---6---5---4---3---,1353.57,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-4-2-1-0-10-9-6-3-,1231.81,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-2-1-9-4-0-10-6-3-,1228.3,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-2-1-9-0-10-6-3-4-,1220.31,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-6-3-2-1-10-9-0-4-,1209.89,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-2-0-10-4-1-9-6-3-,1230.85,0,12,18
24b.sql,Reinforcement Learning,5-8-11-2-1-0-9-7-10-6-3-4-,1227.11,0,12,18
24b.sql,Reinforcement Learning,5-8-11-2-1-7-10-4-0-6-3-9-,1220.06,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-2-10-9-1-4-0-6-3-,1217.98,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-2-4-1-9-0-10-6-3-,1221.14,0,12,18
24b.sql,Reinforcement Learning,5-8-11-7-2-1-4-6-9-10-3-0-,1220.2,0,12,18
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2989.55,60,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2971.47,10,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2986.71,65,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2967.64,72,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2992.73,10,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2976.1,16,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2976.7,45,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2969.15,18,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2994.43,12,9,14
25a.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,2995.53,41,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-1-5-2-,1318.58,24,9,14
25a.sql,Reinforcement Learning,3-6-0-7-4-5-2-8-1-,1287.24,30,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-1-5-2-,1278.95,44,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-1-5-2-,1290.06,24,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-1-5-2-,1327.7,11,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-5-2-1-,1280.21,67,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-1-5-2-,1286.42,23,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-5-2-1-,1289,23,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-1-5-2-,1290.48,16,9,14
25a.sql,Reinforcement Learning,3-6-0-7-8-4-5-2-1-,1286.08,11,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1199.87,8,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1198.93,9,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1200.44,15,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1191.56,58,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1198.95,60,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1197.18,78,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1209.48,16,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1199.37,12,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1201.01,20,9,14
25b.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,1214.4,23,9,14
25b.sql,Reinforcement Learning,3-6-8-5-0-7-4-2-1-,1198.48,53,9,14
25b.sql,Reinforcement Learning,3-6-8-0-7-5-2-4-1-,1169.59,9,9,14
25b.sql,Reinforcement Learning,3-6-8-0-5-2-7-4-1-,1177.03,76,9,14
25b.sql,Reinforcement Learning,3-6-8-0-4-5-7-2-1-,1172.14,41,9,14
25b.sql,Reinforcement Learning,3-6-8-0-7-5-4-1-2-,1168.8,10,9,14
25b.sql,Reinforcement Learning,3-6-8-0-5-4-1-7-2-,1172,28,9,14
25b.sql,Reinforcement Learning,3-6-8-4-1-5-2-0-7-,1170.88,31,9,14
25b.sql,Reinforcement Learning,3-6-8-0-7-5-4-1-2-,1164.42,11,9,14
25b.sql,Reinforcement Learning,3-6-8-5-4-1-2-0-7-,1175.1,60,9,14
25b.sql,Reinforcement Learning,3-6-8-4-1-0-7-5-2-,1169.07,56,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4814.71,96,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4801.37,9,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4845.05,62,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4843.61,70,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4853.54,10,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4801.95,27,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4802.24,17,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4809.06,63,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4827.27,47,9,14
25c.sql,Dynamic Programming,7--0---8--6---5---4---3---2---1---,4833.37,28,9,14
25c.sql,Reinforcement Learning,3-6-0-8-4-7-1-5-2-,2186.17,67,9,14
25c.sql,Reinforcement Learning,3-6-0-8-7-4-1-5-2-,2145.58,29,9,14
25c.sql,Reinforcement Learning,3-6-0-8-7-4-5-2-1-,2149.87,59,9,14
25c.sql,Reinforcement Learning,3-6-0-8-7-4-1-5-2-,2166.62,41,9,14
25c.sql,Reinforcement Learning,3-6-0-8-7-4-1-5-2-,2146.72,29,9,14
25c.sql,Reinforcement Learning,3-6-0-8-4-1-7-5-2-,2155.07,21,9,14
25c.sql,Reinforcement Learning,3-6-0-7-8-4-5-1-2-,2147.99,33,9,14
25c.sql,Reinforcement Learning,3-6-0-8-7-4-1-5-2-,2178.84,30,9,14
25c.sql,Reinforcement Learning,3-6-0-8-7-4-5-2-1-,2151.39,16,9,14
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,865.255,67,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,862.912,15,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,857.294,9,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,867.055,18,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,862.979,52,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,858.827,40,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,865.839,9,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,862.374,93,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,856.766,56,12,17
26a.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,865.615,72,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-5-2-11-10-7-,996.745,16,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-10-2-11-7-5-,970.238,96,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-5-10-11-2-7-,1005.97,8,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-5-11-10-7-2-,992.076,17,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-5-10-2-11-7-,1000.55,9,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-11-10-2-5-7-,991.989,70,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-5-11-7-10-2-,995.384,26,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-10-5-2-11-7-,979.651,9,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-8-5-10-11-2-7-,986.602,24,12,17
26a.sql,Reinforcement Learning,6-9-0-1-4-3-10-2-8-5-11-7-,982.383,18,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,747.411,34,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,744.436,35,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,742.621,65,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,742.354,57,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,744.18,14,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,745.291,20,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,749.078,15,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,743.76,53,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,758.86,19,12,17
26b.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,746.691,17,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-10-3-2-11-7-,628.236,9,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-3-10-2-11-7-,647.755,27,12,17
26b.sql,Reinforcement Learning,6-9-8-11-0-5-1-2-7-4-3-10-,654.368,25,12,17
26b.sql,Reinforcement Learning,6-9-8-11-0-5-7-1-2-4-3-10-,643.436,11,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-10-3-2-11-7-,632.226,13,12,17
26b.sql,Reinforcement Learning,6-9-8-11-0-5-7-1-2-4-10-3-,639.279,32,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-10-3-2-11-7-,630.602,35,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-3-10-11-2-7-,624.701,99,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-3-10-11-7-2-,648.291,99,12,17
26b.sql,Reinforcement Learning,6-9-8-0-5-1-4-10-3-2-11-7-,629.242,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,990.688,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,988.152,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,986.139,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,993.408,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,993.346,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,991.075,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,969.239,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,990.002,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,996.784,99,12,17
26c.sql,Dynamic Programming,4--3---10---9--6---11--7---8--5---1--0---2------,988.711,99,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-10-7-1-2-8-5-,971.131,99,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-7-10-8-1-5-2-,999.256,99,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-7-1-8-10-2-5-,1008.85,99,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-2-7-10-1-8-5-,1018.29,99,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-8-1-10-5-2-7-,1009.34,50,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-1-7-10-2-8-5-,995.528,10,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-7-1-10-2-8-5-,999.292,73,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-1-2-7-10-8-5-,1003.36,83,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-7-10-1-2-8-5-,1010.84,11,12,17
26c.sql,Reinforcement Learning,6-9-0-4-3-11-2-7-10-1-8-5-,1001.74,24,12,17
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,649.998,44,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,644.24,25,12,21
