Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.814,403.811,404.642
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.48,59213.5,59218
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.725,59259,59263.8
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.938,783.229,787.182
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.065,1714.87,1718.95
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.032,57589.6,57593.6
3a.sql,DuckDB,NULL,3--2---1---0--,0.58,57157.5,57158
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.279,10247.8,10252.1
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.636,56440.5,56446.1
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.953,4474.93,4478.9
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.933,57860,57866
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.174,58264.8,58270
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.188,490.377,491.581
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.339,50510.2,50514.6
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.134,1955.12,1960.27
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.744,3411.57,3412.33
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.466,62585.6,62590.1
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.23,2492.51,2496.76
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.023,56386.5,56387.5
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.839,58236.7,58241.6
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.795,57648.9,57652.7
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.208,504.33,505.557
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.177,341.4,345.595
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.686,57945.1,57949.8
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.563,57021,57025.6
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.018,1254.08,1258.12
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.153,1253.32,1258.49
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.549,1586.86,1587.42
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.129,426.181,430.327
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.141,1671.37,1675.53
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.89,272.707,276.614
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.311,56468,56473.3
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,3.976,1600.53,1604.52
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.809,193.995,194.822
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.671,57079,57083.7
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.644,653.649,654.31
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.774,746.273,747.064
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.297,5018.85,5023.16
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.629,1748.71,1753.36
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.934,56608.6,56614.5
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.159,2034.94,2039.11
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.882,57072.5,57073.4
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.608,1582.5,1583.12
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.863,56147,56150.9
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.784,347.262,353.064
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.149,59018,59022.1
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.836,4856.77,4861.62
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.36,2988.74,2993.12
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.92,59115.6,59120.5
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.997,663.144,664.158
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.212,3429.12,3433.35
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.038,58099.3,58104.4
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.567,58273.4,58279
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.669,56784.2,56788.9
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.398,2021.71,2026.13
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.719,1644.5,1645.24
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.244,231.601,235.863
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.842,57057.9,57062.8
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.524,5803.5,5808.04
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.74,1608.42,1609.18
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.244,57447.1,57451.4
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.184,7656.85,7661.05
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,5.01,5880.87,5885.9
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.039,56564.6,56568.7
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.987,61263.6,61267.6
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.667,1846.06,1852.75
3b.sql,DuckDB,NULL,3--2---1---0--,0.623,59016.4,59017
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.116,1668.95,1673.09
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.55,668.638,674.205
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.787,394.421,395.227
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.739,239.5,240.255
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.417,59281.2,59285.7
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.568,58038.1,58043.6
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.889,58039.5,58044.4
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.621,453.824,457.462
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.449,1087.91,1092.37
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.665,1273.89,1278.58
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.685,50368.6,50373.3
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.318,50423.3,50427.7
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.688,56343.4,56347.1
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.716,57042.6,57047.3
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.646,58063.8,58068.5
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.464,57076,57080.5
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.56,1132.16,1136.74
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.255,680.531,685.804
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.019,58165.4,58169.4
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.667,1449.94,1454.63
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.528,58344.1,58348.7
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.449,32617.3,32622.8
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.81,494.164,494.99
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.814,569.135,569.967
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.804,56962.6,56966.4
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.509,57076.7,57082.2
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.616,1048.81,1053.44
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.802,415.347,421.166
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.68,58414.3,58419
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.103,466.946,473.067
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.603,56375.5,56380.1
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.923,64903.1,64907
3c.sql,DuckDB,NULL,3--2---1---0--,2.871,60006.6,60009.5
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.924,3545.78,3550.73
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.338,60081.7,60088.1
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.996,58575.4,58581.5
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.373,996.733,1002.12
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.012,254.62,258.649
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.832,458.176,459.025
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.899,572.535,573.452
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.814,57964.9,57965.8
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.109,59394.8,59398.9
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.274,58065.7,58070
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.634,551.79,552.441
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.64,5905.2,5908.86
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.482,51417,51422.5
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.821,406.164,407.003
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.496,59286.9,59291.4
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.812,59353.1,59358
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.966,783.94,787.923
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.05,1716.67,1720.74
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.035,57701.7,57705.8
3a.sql,DuckDB,NULL,3--2---1---0--,0.577,57241.8,57242.4
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.267,10401.9,10406.2
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.558,56490.1,56495.6
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.997,4517.12,4521.14
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.926,57812.9,57818.8
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.18,58307,58312.2
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.2,492.39,493.606
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.354,50625.6,50630
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.149,1955.04,1960.21
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.745,3433.21,3433.97
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.39,62668.1,62672.5
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.256,2506.78,2511.05
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.022,56456.5,56457.5
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.828,58366.6,58371.4
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.849,57717.1,57721
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.224,498.494,499.735
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.217,342.792,347.026
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.717,58000.7,58005.5
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.645,57072.2,57076.9
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.092,1237.92,1242.03
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.158,1229.16,1234.33
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.563,1565.52,1566.1
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.136,418.701,422.854
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.166,1673.24,1677.42
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.947,277.019,280.982
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.351,56496.8,56502.2
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,3.978,1604.65,1608.65
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.805,195.448,196.271
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.742,57067.9,57072.7
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.66,648.954,649.631
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.777,735.843,736.638
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.391,5000.57,5004.98
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.627,1750.9,1755.55
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.959,56841.9,56847.9
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.206,2024.42,2028.64
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.899,57434.7,57435.6
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.614,1587.42,1588.05
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.936,56433.6,56437.6
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.912,350.029,355.958
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.153,59288.5,59292.7
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.757,4870.27,4875.05
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.613,3016.93,3021.56
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.967,59215.2,59220.2
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.979,660.986,661.984
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.151,3435.63,3439.8
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.051,58075.8,58080.9
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.553,58239.6,58245.2
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.627,56767.7,56772.3
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.41,2030.24,2034.66
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.721,1647.53,1648.27
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.22,232.126,236.364
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.878,57045.9,57050.8
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.577,5800.39,5804.98
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.737,1594.35,1595.1
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.394,57423.3,57427.7
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.173,7599.99,7604.18
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.47,5885.66,5890.15
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.027,56311.4,56315.5
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.969,61173.5,61177.5
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.28,1873.89,1880.19
3b.sql,DuckDB,NULL,3--2---1---0--,0.628,58868.2,58868.9
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.086,1664.43,1668.53
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.099,665.883,670.999
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.766,392.882,393.666
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.751,239.081,239.848
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.41,59348.4,59352.8
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.583,58034.7,58040.3
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.869,58015.7,58020.6
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.651,450.356,454.024
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.417,1093.44,1097.87
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.617,1272.76,1277.39
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.661,50344.3,50349
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.328,50370.5,50374.8
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.703,56322.2,56326
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.606,57032.1,57036.7
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.676,58029.4,58034.1
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.432,57015.9,57020.3
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.532,1132.64,1137.19
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.23,683.839,689.086
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.73,58200.6,58204.4
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.559,1454.63,1459.21
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.518,58342.8,58347.3
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.46,32540.8,32546.3
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.801,492.479,493.297
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.81,561.367,562.195
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.76,56935.5,56939.3
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.405,57148.3,57153.7
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.555,1048.48,1053.05
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.737,419.167,424.921
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.641,58481.8,58486.5
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.047,474.6,480.664
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.585,56602.7,56607.3
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.905,65103.3,65107.2
3c.sql,DuckDB,NULL,3--2---1---0--,2.796,59852.6,59855.4
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.909,3563.09,3568.02
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.376,60281.4,60287.8
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.966,58776.6,58782.6
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.426,997.068,1002.51
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.033,255.179,259.229
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.815,461.694,462.529
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.841,573.88,574.739
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.814,58175.4,58176.2
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.047,59612.2,59616.3
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.225,58319.7,58323.9
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.631,554.463,555.111
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.689,5954.2,5957.91
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.572,51645.5,51651.1
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.824,406.983,407.826
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.55,59506.4,59511
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.782,59580.3,59585.1
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.947,798,801.964
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.108,1719.5,1723.63
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.031,57930.5,57934.5
3a.sql,DuckDB,NULL,3--2---1---0--,0.585,57475.2,57475.8
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.324,10354.3,10358.7
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.567,56730.6,56736.2
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.92,4517.64,4521.58
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.865,58106.8,58112.7
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.184,58510.6,58515.8
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.208,493.659,494.883
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.362,50808,50812.4
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.113,1968.26,1973.39
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.781,3459.88,3460.68
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.366,63002,63006.4
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.221,2507.56,2511.8
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.028,56679.3,56680.3
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.984,58571.1,58576.1
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.8,57909.2,57913
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.196,501.829,503.042
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.165,344.971,349.154
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.686,58236.4,58241.1
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.649,57306,57310.7
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.034,1273.49,1277.55
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.157,1262.44,1267.62
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.548,1574.02,1574.59
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.142,428.728,432.886
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.19,1673.7,1677.9
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.954,275.932,279.903
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.38,56728.4,56733.8
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.031,1606.6,1610.65
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.809,195.557,196.386
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.659,57525.8,57530.5
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.659,651.407,652.083
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.76,751.246,752.023
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.356,5012.46,5016.84
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.577,1763.74,1768.33
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.973,56929.2,56935.2
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.202,2025.66,2029.88
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.888,57407.7,57408.6
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.611,1610.44,1611.07
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.885,56428.5,56432.4
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.801,348.18,353.999
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.1,59355.3,59359.4
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.771,4862.14,4866.93
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.361,2982.8,2987.18
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.924,59435.2,59440.1
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.991,661.195,662.204
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.141,3435.76,3439.93
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.013,58069.2,58074.2
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.549,58225.7,58231.3
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.601,56724.4,56729
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.329,2028.77,2033.12
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.719,1650.26,1650.99
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.201,231.355,235.573
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.779,57019.2,57024
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.511,5757.84,5762.37
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.725,1609.32,1610.07
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.196,57408.5,57412.7
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.142,7561.28,7565.44
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.398,5868.38,5872.8
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.079,56517.9,56521.9
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.949,61153.3,61157.3
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.337,1850.08,1856.44
